City,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
Mumbai,9.7,32.84,11.17,0.44,9.46,12.52,1.19,,
Mumbai,8.54,28.11,10.95,0.43,9.26,11.43,1.38,,
Mumbai,7.54,23.54,9.67,0.41,9.13,12.07,2.46,,
Mumbai,7.74,25.2,8.21,0.43,8.71,12.19,1.31,,
Mumbai,7.92,28.39,8.78,0.45,7.44,11.54,1.33,,
Mumbai,10.19,38.17,10.04,0.54,8.19,9.89,1.5,,
Mumbai,12.45,39.97,10.91,0.57,8.64,10.8,1.25,,
Mumbai,10.33,33.42,10.23,0.53,9.53,12.32,1.3,,
Mumbai,9.91,31.39,8.81,0.52,9.55,12.81,1.14,,
Mumbai,9.24,26.81,8.8,0.52,7.74,13.62,1.3,,
Mumbai,8.69,29.22,8.62,0.55,7.38,11.22,1.59,,
Mumbai,9.8,32.29,10.27,0.54,8.07,10.44,2.04,,
Mumbai,11.11,35.44,8.67,0.51,8.9,10.72,1.63,,
Mumbai,11.06,32.19,5.67,0.52,8.59,11.15,1.69,,
Mumbai,10.74,32.56,7.52,0.55,9.01,10.33,1.68,,
Mumbai,11.58,34.04,12.92,0.6,9.56,9.38,2.93,,
Mumbai,10.06,27.72,12.42,0.58,9.6,11.89,1.81,,
Mumbai,11.86,35.08,12.82,0.69,11.14,8.11,2.95,,
Mumbai,11.3,34.95,15.1,0.64,12.3,8.62,2.71,,
Mumbai,10.38,32.22,14.52,0.35,11.97,10.51,2.24,,
Mumbai,9.91,28.73,19.5,0.46,11.47,9.27,2.68,,
Mumbai,10.03,32.28,15.95,0.66,11.13,8.93,2.43,,
Mumbai,10.86,37.62,16.12,0.67,10.95,7.12,2.08,,
Mumbai,11.28,34.6,15.21,0.63,11.18,8.93,1.55,,
Mumbai,10.74,35.69,11.7,0.65,11.02,10.84,1.49,,
Mumbai,9.33,32.13,9.82,0.71,10.89,8.56,1.83,,
Mumbai,11.46,33.25,11.08,0.64,10.98,9.87,1.39,,
Mumbai,12.01,28.84,12.63,0.62,11.23,9.36,1.14,,
Mumbai,10.54,24.08,12.98,0.6,11.37,10.26,1.28,,
Mumbai,10.81,23.05,11.7,0.57,10.93,9.62,1.06,,
Mumbai,11.97,24.75,10.07,0.62,11.08,9.12,1.24,,
Mumbai,13.69,26.66,9,0.67,11.81,12.28,1.11,,
Mumbai,12.67,26.77,9.16,0.57,12.02,9.24,1.22,,
Mumbai,12.29,22.61,9.89,0.39,11.8,10.38,1.18,,
Mumbai,13.79,33.46,10.31,0.52,12.02,7.52,1.27,,
Mumbai,12.54,23.65,10.26,0.44,11.38,7.84,1.29,,
Mumbai,13.82,38.08,11.37,0.54,12,7.08,1.3,,
Mumbai,12.13,29.52,11.01,0.46,11.58,9.01,1.13,,
Mumbai,17.71,35.25,9.14,0.62,11.31,12.04,1.12,,
Mumbai,13.78,44.35,19.52,0.57,12.4,7.17,1.25,,
Mumbai,12.93,44.44,15.38,0.59,11.46,8.24,1.11,,
Mumbai,17.44,52.32,14.89,0.8,12.06,7.93,1.36,,
Mumbai,30.97,46.79,13.33,0.83,11.61,18.46,1.44,,
Mumbai,21.94,39.84,17.44,0.75,10.98,10.91,1.65,,
Mumbai,16.97,37.44,15.24,0.47,8.75,11.09,2.07,,
Mumbai,15.95,31.9,12.04,0.45,6.85,11.12,2.98,,
Mumbai,13.64,33.08,13.89,0.55,7.6,8.68,2.6,,
Mumbai,12.38,32.84,11.16,0.57,7.4,9.33,3.68,,
Mumbai,22.09,42,11.57,0.67,7.63,10.74,2.99,,
Mumbai,19.61,41.89,19.44,0.67,7.97,10.72,3.29,,
Mumbai,12.29,27.95,14.47,0.39,7.44,10.11,2.41,,
Mumbai,10.2,28.84,16.88,0.28,7.82,7.38,2.92,,
Mumbai,9.67,27.5,12.28,0.28,8.2,7.3,2.55,,
Mumbai,9.8,31.46,12.68,0.32,8.42,6.25,2.81,,
Mumbai,8.67,33.31,12.79,0.35,8.4,6.29,1.95,,
Mumbai,11.75,39.43,14.04,0.47,8.57,8,2.56,,
Mumbai,14.41,40.88,13.22,0.66,8.76,8.22,2.01,,
Mumbai,18.88,42.97,13.33,0.71,9.19,10.65,2.11,,
Mumbai,23.52,52.77,17.09,1.19,9.91,15.35,2.48,,
Mumbai,27.19,53.84,14.61,0.83,11.47,27.28,2.67,,
Mumbai,26.69,42.85,14,0.84,10.13,26.16,2.47,,
Mumbai,26.33,36.78,12.48,1.45,10.18,27.71,2.49,,
Mumbai,27.88,45.09,13.27,1.02,10.08,20.53,2.33,,
Mumbai,33.69,55.32,13.7,0.89,11.46,24.9,2.62,,
Mumbai,34.85,51.5,19.65,1.12,11.26,30.85,3.98,,
Mumbai,32.46,56.41,15.3,0.83,12.09,32.79,3.8,,
Mumbai,30.6,50.59,13.69,1.54,12.81,27.03,3.05,,
Mumbai,32.7,53.9,14.9,0.98,13.2,25.92,4.25,,
Mumbai,33.54,55.03,14.75,1.15,14.05,26.74,3.22,,
Mumbai,35.06,57.99,15.33,1.24,14.7,29.97,3.14,,
Mumbai,34.5,52.69,15.51,1.22,13.74,38.93,3.16,,
Mumbai,35.88,67,18.73,1.19,13.29,13.21,4.54,,
Mumbai,24.93,59.86,19.56,1.08,11.67,8.47,4.52,,
Mumbai,21,46.26,21.13,1.19,11.06,8.69,4.25,,
Mumbai,20.24,39.17,19.3,1.03,10.82,15.31,4.92,,
Mumbai,22.87,40.4,15.09,1.04,10.54,15.92,5.61,,
Mumbai,18.52,55.43,16.18,0.89,11.87,7.6,6.3,,
Mumbai,24.2,63.53,17.51,1.04,12.45,8.38,6.06,,
Mumbai,23.05,47.77,16.19,0.93,10.47,6.84,4.28,,
Mumbai,18.86,54.15,15.37,0.91,9.45,8.26,5.53,,
Mumbai,15.53,52.34,19.28,0.93,9.28,11.02,6.71,,
Mumbai,17.36,40.97,17.58,0.68,9.61,13.97,6.46,,
Mumbai,25.2,46.88,14.21,0.67,13.83,20.94,6.53,,
Mumbai,25.09,44.63,13.88,0.83,13.26,16.87,5.47,,
Mumbai,26.43,49.77,14.51,0.8,14.56,11.5,5.92,,
Mumbai,25.78,44.17,14.82,0.65,14.62,13.02,4.59,,
Mumbai,23.12,41.17,16.57,0.64,14.22,9.88,5.09,,
Mumbai,23.86,48.84,17.7,0.72,15.36,10.7,5.97,,
Mumbai,26.02,47.57,13.52,0.84,13.21,16.42,5.52,,
Mumbai,30.58,42.93,14.93,0.85,15.39,22.29,5.24,,
Mumbai,37.21,62.77,15.25,1.01,12.45,20.34,5.41,,
Mumbai,20.79,30.05,13.56,0.61,9.31,13.36,5.55,,
Mumbai,22.57,35.9,11.76,0.61,8.53,15.25,5.65,,
Mumbai,31.47,50.12,13.91,0.8,8.97,14.44,6.41,,
Mumbai,30.33,56.49,13.09,1.02,9.21,21.17,5.78,,
Mumbai,39.04,57.85,13.54,1.12,10.26,26.65,5.62,,
Mumbai,42.53,65.85,15.99,1.21,12.41,32.22,4.81,,
Mumbai,47.12,66.57,17.01,1.03,9.55,28.58,5.17,,
Mumbai,45.44,62.96,17.78,0.79,11.34,31.66,5.47,,
Mumbai,48.03,65.5,18.87,0.88,10.86,29.62,5.17,,
Mumbai,42.82,58.64,19.51,0.86,15.39,31.08,4.55,,
Mumbai,35.4,51.35,17.79,0.93,21.01,28.13,5.93,,
Mumbai,41.1,51.78,16.91,0.89,14.91,40.98,5.54,,
Mumbai,52.54,75.78,16.51,1.17,10.58,33.36,7.12,,
Mumbai,51.64,80.72,19.47,1.22,10.92,33.38,7.07,,
Mumbai,49.5,73.07,20.64,1.16,11.59,29.5,5.79,,
Mumbai,47.1,70.08,19.7,1.07,17.75,31.78,6.81,,
Mumbai,42.15,67.69,18.22,1.08,16.27,28.57,7.37,,
Mumbai,41.2,58.43,16.35,0.98,15.66,40.96,7.02,,
Mumbai,44.9,65.55,16.88,1.06,13.78,36.41,6.87,,
Mumbai,47.23,75.75,16.93,1.07,17.3,39.16,9.84,,
Mumbai,40.31,73.44,17.02,0.94,16.55,23.19,8.81,,
Mumbai,49.86,73.14,19.14,1.1,17.73,35.46,7.86,,
Mumbai,43.02,75.1,19.31,1.21,16.65,28.14,8.39,,
Mumbai,44.13,65.12,18.8,1.05,17.05,31.04,8.7,,
Mumbai,40.69,75.49,18.47,1.27,16.74,27.11,8.78,,
Mumbai,36.01,53.64,17.11,1.02,14.84,29.09,7.7,,
Mumbai,33.4,58.85,18.28,0.93,14.4,20.33,7.23,,
Mumbai,33.59,56.18,18.07,0.89,10.19,25.2,6.39,,
Mumbai,36.28,59.59,34.63,1.01,9.91,19.03,6.79,,
Mumbai,37.76,57.07,21.47,1,11.19,25.39,6.06,,
Mumbai,42.12,63.02,19.52,0.96,10.58,33.03,8.39,,
Mumbai,43.61,58.8,18.82,1.05,11.77,39.85,6.71,,
Mumbai,42.56,60.95,18.14,1.14,12.12,37.94,6.93,,
Mumbai,46.79,68.58,20.61,1.22,13.51,37.99,7.25,,
Mumbai,44.51,71.52,21.34,1.29,14.82,28.02,7.84,,
Mumbai,41.68,79.89,19.77,1.32,16.04,31.95,10.42,,
Mumbai,39.02,57.49,17.73,1.02,14.48,32.43,10.2,,
Mumbai,36.34,60.45,16.16,0.99,12.67,33.34,4.87,,
Mumbai,40.24,65.19,15.63,1.15,12.47,34.86,5.39,,
Mumbai,39.26,67.28,16.79,1.34,13.46,33.36,6.17,,
Mumbai,37.31,66.23,17.29,1.18,10.74,38.95,7.29,,
Mumbai,37.22,59.3,17.01,0.92,10.17,40.44,6.89,,
Mumbai,38.8,64.03,17.47,0.98,9.88,35.35,6.69,,
Mumbai,49.03,79.62,18.38,1.14,10.1,39.76,8.19,,
Mumbai,45.96,88.32,18.72,1.25,10.79,27.67,7.85,,
Mumbai,41.58,72.93,19.23,1.21,11.57,26.98,7.44,,
Mumbai,37.77,72.19,20.09,1.18,13.41,30.36,7.41,,
Mumbai,46.54,77.07,23.81,1.28,11.52,41.44,8.72,,
Mumbai,44.73,69.58,23.2,1.26,10.77,28.58,8.11,,
Mumbai,34.22,58.34,21.21,0.98,10.49,29.76,7.32,,
Mumbai,39.77,70.12,19.47,1.02,10.27,32.89,6.55,,
Mumbai,35.86,63.78,18.35,0.98,8.75,33.43,6.15,,
Mumbai,36.07,62.91,18.59,0.98,9.36,36.88,6.83,,
Mumbai,36.03,62.84,18.84,1.03,9.28,41.98,6.62,,
Mumbai,37.46,54.33,15.52,0.82,10.47,56.55,5.72,,
Mumbai,46.39,85.81,15.69,1.22,10.98,45.97,8.16,,
Mumbai,41.14,55.87,16.86,1.02,8.03,48.34,6.89,,
Mumbai,40.42,59.18,15.47,0.97,7.94,48.31,6.12,,
Mumbai,39.68,53.59,15.1,0.96,6.66,49.76,5.86,,
Mumbai,39.93,67.61,16.3,1.1,7.9,39.59,3.51,,
Mumbai,38.91,63.21,18.3,1.01,8.68,43.46,3.18,,
Mumbai,42.33,85.98,21.67,1.29,9.46,31.33,4.81,,
Mumbai,29.07,50.91,18.76,0.89,7.73,36.12,2.91,,
Mumbai,38.98,54.9,15.59,0.85,8.96,39.85,2.53,,
Mumbai,43.01,65.51,14.29,0.93,10.04,36.59,5.41,,
Mumbai,43.56,72.78,22.54,1.08,10.12,38.7,6.42,,
Mumbai,38.02,92.98,26.77,1.47,10.84,33.46,8.98,,
Mumbai,29.65,47.02,23.91,0.84,6.73,28.54,5.24,,
Mumbai,26.54,46.51,18.73,0.7,6.28,30.25,4.48,,
Mumbai,30.43,49.11,15.37,0.65,6.32,37.85,3.56,,
Mumbai,31.54,47.2,16.18,0.66,5.95,37.14,3.36,,
Mumbai,41.19,62.5,15.45,0.68,6.3,38.68,3.72,,
Mumbai,55.99,77.28,18.35,0.98,7.63,37.57,3.82,,
Mumbai,48.29,93.9,20.81,1.12,8.28,35.96,5.51,,
Mumbai,47.23,93.54,22.7,1.3,10.52,41.83,5.53,,
Mumbai,44.95,104.64,23.11,1.58,10.32,37.38,9.97,,
Mumbai,42.07,110.22,22.24,1.49,11.8,37.74,7.48,,
Mumbai,44.52,84.15,22.07,1.24,11.77,40.14,4.65,,
Mumbai,40.8,76.32,20.89,1.17,11.7,39.02,4.24,,
Mumbai,43.88,85.32,22.38,1.32,14.01,47.99,3.41,,
Mumbai,43.92,88.43,22.89,1.4,13.46,39.74,4.32,,
Mumbai,29,50.18,22.26,0.76,10.5,35.14,1.99,,
Mumbai,21.6,45.51,19.6,0.64,8.01,22.79,3.72,,
Mumbai,22.88,34.71,16.2,0.56,4.22,37.65,1.54,,
Mumbai,38.17,62.06,17.89,0.84,8.11,42.4,2.9,,
Mumbai,43.82,70.91,18.82,1.03,8.65,42.66,3.17,,
Mumbai,46.68,75.13,19.18,1.12,7.48,41.77,3.24,,
Mumbai,38.05,81.8,22.59,1.31,8.75,37.43,5.04,,
Mumbai,35.54,67.27,23.47,1.28,6.21,35.33,3.86,,
Mumbai,40.07,55.74,21.14,0.77,7.25,55.83,2.96,,
Mumbai,47.47,82.28,20.72,0.96,9.38,41.6,2.78,,
Mumbai,36.64,51.75,21.09,0.87,7.87,52.05,2.41,,
Mumbai,39.96,68.25,20.77,0.9,9.22,46.27,2.57,,
Mumbai,39.85,61.71,21.46,1,7.72,47.02,3.5,,
Mumbai,31.18,44.17,20.06,1.03,9.26,44.3,1.76,,
Mumbai,36.19,51.98,18.16,0.93,8.38,45.84,1.93,,
Mumbai,38.82,62.47,19.31,1.05,8.71,39.01,3.32,,
Mumbai,48.17,76.66,19.98,1.1,8.9,38.14,3.02,,
Mumbai,52.26,94.87,20.6,1.11,8.5,41.11,2.61,,
Mumbai,48.61,82.04,19.47,0.87,9.01,46.83,4.08,,
Mumbai,45.62,82.97,19.77,0.88,9.59,36.31,4.41,,
Mumbai,47.33,73.92,18.7,0.95,10.41,54.41,5.14,,
Mumbai,54.75,95.3,21.74,1.3,9.46,54.43,8.23,,
Mumbai,61.16,101.97,23.17,1.25,12.09,51.79,11.52,,
Mumbai,59.13,110.76,30.49,1.32,14.81,47.26,14.4,,
Mumbai,46.33,84.24,23.47,1,10.38,27.28,9.24,,
Mumbai,35.82,62.63,23.77,0.75,9.11,23.71,4.69,,
Mumbai,53.25,80.8,21.75,0.97,12.37,43.03,7.55,,
Mumbai,57.94,95.9,21.11,1.19,13.28,47.06,9.84,,
Mumbai,56.76,92.03,21.9,1.22,12.73,46.95,9.79,,
Mumbai,49.44,86.91,20.22,0.95,11.32,32.01,6.25,,
Mumbai,50.32,67.68,21.45,0.75,14.57,46.17,5.06,,
Mumbai,57.91,85.28,23.77,0.92,15.46,50.93,6.58,,
Mumbai,71.94,132.6,23.88,1.37,16.66,43.82,12.56,,
Mumbai,58.47,120.01,26.05,1.24,16.08,27.98,12.57,,
Mumbai,32.11,55.78,28.59,0.65,13.19,23.93,4.06,,
Mumbai,28.46,77.28,21.12,0.77,16.93,19.25,7.63,,
Mumbai,26.55,46.47,21.76,0.46,17.25,27.79,4.32,,
Mumbai,27.93,48.46,19.32,0.52,15.98,27.16,5.11,,
Mumbai,26.95,43.7,19.16,0.53,17.87,21.06,4.07,,
Mumbai,19.07,40.01,17.49,0.43,17.17,18.27,3.78,,
Mumbai,23.93,38.51,16.16,0.48,9.15,27.96,3.57,,
Mumbai,31.81,52.07,14.65,0.57,9.73,30.18,4.24,,
Mumbai,31.06,48.52,16.27,0.67,9.61,28.36,4.54,,
Mumbai,20.36,39.93,18.29,0.77,12.7,22.31,6.98,,
Mumbai,19.18,32.6,14.87,0.43,11.07,24.98,3.28,,
Mumbai,24.74,42.67,14.78,0.49,10.72,22.72,3.65,,
Mumbai,30.64,42.95,14.74,0.5,7.84,34.81,3.03,,
Mumbai,34.81,46.5,15.92,0.58,7.96,41.79,5.85,,
Mumbai,41.75,84.12,17.02,1.01,12.24,36,7.16,,
Mumbai,53.12,95.94,22.98,1.24,14.86,40.61,12.13,,
Mumbai,52.95,125.6,19.98,1.66,15.1,45.85,13.17,,
Mumbai,42.38,89.72,20.92,1.02,11.79,40.01,13.75,,
Mumbai,26.7,49.39,23.04,0.6,7.97,31.9,9.12,,
Mumbai,14.85,45.69,22.48,0.5,6.6,19.03,7.94,,
Mumbai,16.51,38.19,20.59,0.47,11,24.3,4.4,,
Mumbai,9.46,20.96,16.68,0.36,12.08,27.87,3,,
Mumbai,11.07,20.27,14.84,0.42,12.02,32.77,3.54,,
Mumbai,12.34,22.74,13.82,0.52,8.75,38.04,4.72,,
Mumbai,11.34,21.67,11.97,0.5,8.32,31.58,5.05,,
Mumbai,11.3,21.6,11.6,0.43,10.16,26.73,6.4,,
Mumbai,8.64,16.85,11.1,0.4,7.19,35.76,3.78,,
Mumbai,11.9,19.07,11.2,0.48,7.55,38.94,3.96,,
Mumbai,9.89,16.35,9.98,0.42,7.27,47.85,4.05,,
Mumbai,9.66,17.25,9.82,0.43,6.86,39.26,4.34,,
Mumbai,9,18.14,10.37,0.46,7.26,29.17,3.88,,
Mumbai,7.77,17.03,10.35,0.4,6.55,31.73,3.3,,
Mumbai,8.62,16.94,9.96,0.43,6.84,37.54,3.7,,
Mumbai,7.58,15.5,9.2,0.39,6.49,29.94,3.31,,
Mumbai,7.94,16.89,8.72,0.42,6.47,28.5,3.52,,
Mumbai,8.48,18.47,8.25,0.44,6.67,28.81,3.65,,
Mumbai,6.55,16.46,7.73,0.36,7.06,23.34,3.76,,
Mumbai,6.24,18.28,7.31,0.36,7.06,18.93,3.68,,
Mumbai,6.72,20.06,7.97,0.37,6.95,14.77,4.37,,
Mumbai,6.81,20.89,9.05,0.38,8.89,15.14,3.24,,
Mumbai,6.96,19.36,8.32,0.37,8.49,20.75,3.34,,
Mumbai,7.98,19.82,6.82,0.44,7.97,21.8,2.65,,
Mumbai,9.13,21.29,6.12,0.45,7.79,20.04,4.69,,
Mumbai,9.18,22.44,6.31,0.44,7.39,16.16,4.16,,
Mumbai,10.47,23.66,7.83,0.53,7.61,18.91,4.12,,
Mumbai,9.77,23.66,8.03,0.72,7.78,19.93,6.08,,
Mumbai,9.16,21.06,6.81,0.59,6.73,19.32,6.9,,
Mumbai,7.89,22.75,6.21,0.64,6.36,16.09,7.81,,
Mumbai,8.08,21.9,7.02,0.63,6.34,16.7,4.53,,
Mumbai,9.07,21.07,7.11,0.65,6.79,21.48,6.9,,
Mumbai,10.38,23.34,9.29,0.7,7.88,20.19,5.79,,
Mumbai,6.97,21.67,10.49,0.57,7.59,23.39,5.45,,
Mumbai,6.11,22.57,8.12,0.41,8.4,22.45,4.32,,
Mumbai,6.99,24.9,7.04,0.4,10.28,19.66,3.45,,
Mumbai,6.09,22.62,6.92,0.38,11.57,18.66,4.22,,
Mumbai,6.5,20.87,6.74,0.32,12.46,23.08,5.06,,
Mumbai,8.25,24.82,6.13,0.36,14.12,22.98,14.21,,
Mumbai,5.72,20.66,6.06,0.34,14.37,17.94,8.98,,
Mumbai,7.66,20.73,6.12,0.35,13.98,25.02,16.93,,
Mumbai,6.68,28.03,5.42,0.36,14.49,24.01,13.9,,
Mumbai,6.96,21.92,5.42,0.33,15.2,17.54,4.34,,
Mumbai,5.54,19.46,5.4,0.31,14.47,18.53,2.59,,
Mumbai,5.44,24.58,4.84,0.28,12.43,16.06,2.28,,
Mumbai,5.28,19.74,5.47,0.27,12.04,15.22,2.57,,
Mumbai,5.21,23.67,5.86,0.28,11.52,14.68,2.52,,
Mumbai,6.59,28.82,6.16,0.29,10.62,16.25,2.83,,
Mumbai,6.71,26.12,5.28,0.3,12.95,17.43,2.19,,
Mumbai,6.24,25.71,4.3,0.35,20.98,19.58,2.77,,
Mumbai,5.62,22.25,3.93,0.38,29.68,21.41,2.9,,
Mumbai,5.12,18.7,4.03,0.3,32.49,21.56,3.11,,
Mumbai,3.32,27.04,3.19,0.3,32.18,19.12,2.98,,
Mumbai,6.4,32.83,3.6,0.36,28.8,18.86,3.15,,
Mumbai,5.73,35.71,3.53,0.34,37.37,18.22,2.8,,
Mumbai,7.35,27.59,3.73,0.28,29.05,19.43,2.08,,
Mumbai,9.24,29.15,2.91,0.29,21.85,15.53,2.3,,
Mumbai,9.47,28.12,4.07,0.31,26.61,15.69,3.23,,
Mumbai,9.88,37.14,4.49,0.31,14.56,18.71,2.7,,
Mumbai,8.21,23.7,4.38,0.28,13.73,23.93,2.47,,
Mumbai,9.61,22.49,4.34,0.26,15.6,24.78,2.11,,
Mumbai,9.44,28.68,4.19,0.28,14.24,19.74,1.68,,
Mumbai,11.07,31.18,5.56,0.28,14.07,19.82,2.2,,
Mumbai,12.93,26.23,4.12,0.27,12.22,20.84,1.89,,
Mumbai,11.9,24.26,3.23,0.26,12.06,21.34,0.8,,
Mumbai,10.89,27.1,3.29,0.29,10.33,18.87,1,,
Mumbai,10.01,24.05,3.11,0.25,9.66,18.56,0.64,,
Mumbai,9.36,21.39,3.07,0.25,8.85,19.15,0.7,,
Mumbai,8.14,23.68,3.08,0.24,8.57,18.75,0.62,,
Mumbai,8.74,25.38,4.51,0.21,6.44,19.01,0.71,,
Mumbai,7.43,22.69,4.61,0.22,6.76,18.17,0.52,,
Mumbai,7.02,21.64,3.74,0.26,7.58,17.14,0.63,,
Mumbai,6.63,22.16,3.61,0.27,6.93,14.37,0.8,,
Mumbai,6.51,19.4,3.39,0.31,6.9,15.63,1.56,,
Mumbai,13.22,28.31,3.4,0.33,7.68,25.44,2.39,,
Mumbai,16.61,30.17,4.66,0.43,7.71,23.44,1.92,,
Mumbai,12.38,23.44,6.58,0.28,7.7,22.89,1.18,,
Mumbai,15.73,29.74,6.41,0.34,10.03,17.66,1.67,,
Mumbai,16.35,33.24,13.01,0.31,11.64,23.29,1.54,,
Mumbai,10.81,27.32,12.51,0.28,11.76,14.98,1.83,,
Mumbai,10.79,28.76,11.73,0.31,10.8,14.68,1.95,,
Mumbai,13.93,27.72,11.24,0.33,11.19,20.42,1.29,,
Mumbai,10.65,26.88,9.74,0.33,11.95,15.69,2.03,,
Mumbai,8.75,27.17,7.54,0.33,12.71,12.88,1.83,,
Mumbai,8.24,26.64,6.45,0.32,12.79,12.38,1.21,,
Mumbai,11.19,31.51,8.08,0.38,13.66,10.47,1.8,,
Mumbai,12.43,34.3,11.9,0.39,13.49,10.05,1.62,,
Mumbai,12.87,31.24,10.7,0.38,10.2,10.15,1.88,,
Mumbai,14.08,31.75,10.34,0.4,11.14,9.59,2.47,,
Mumbai,13.97,30.5,10.33,0.44,11.24,13.5,1.88,,
Mumbai,14.26,29.79,10.46,0.41,11.22,10.55,2.32,,
Mumbai,16.02,36.41,10.77,0.43,10.89,8.84,2.34,,
Mumbai,11.74,32.26,12.19,0.42,10.96,8.68,2.49,,
Mumbai,8.43,23.03,10.46,0.34,10.72,8.3,0.9,,
Mumbai,9.94,21.69,9.36,0.32,11.43,9.32,1.11,,
Mumbai,10.56,26.17,9.03,0.39,8.82,8.49,2.26,,
Mumbai,14.83,32.78,13.97,0.38,5.01,9.94,1.4,,
Mumbai,11.76,34,12.7,0.4,4.77,9.34,1.89,,
Mumbai,9.81,32.92,8.94,0.4,5.19,7.88,1.7,,
Mumbai,8.6,33.63,17.45,0.42,7.66,6.02,0.73,,
Mumbai,8.58,36.07,26.69,0.43,10.36,5.68,0.82,,
Mumbai,8.06,34.78,26.5,0.38,10.58,5.76,0.85,,
Mumbai,7.94,34.42,23.94,0.38,11.11,5.84,0.47,,
Mumbai,8.02,33.25,19.89,0.36,13.4,6.94,0.73,,
Mumbai,5.57,33.21,23.6,0.37,13.18,6.68,0.78,,
Patna,25.06,39.32,,1.56,1.8,8.89,0,0.29,0
Patna,22.48,47.5,,2.35,9.69,9.9,0.08,0.83,0.09
Patna,17.16,29.81,,1.69,20.61,12.63,0,0.33,0
Patna,15.62,28.63,,1.2,4.35,9.77,0.01,0.28,0
Patna,10.36,20.14,,1.29,7.22,11.9,0,0.15,0
Patna,18.56,38.88,,1.44,11.02,11.24,0,0.32,0
Patna,27.97,48.2,,1.42,5.36,10.63,0,0.21,0
Patna,29.72,53.29,,1.33,4.53,10.81,0.02,0.36,0.06
Patna,28.6,55.47,,1.7,10.42,11.39,0.01,0.33,0.01
Patna,20.42,43.24,,2.28,17.55,9.75,0,0.23,0
Patna,18.38,30.39,,1.08,5.69,14.71,0,0.05,0
Patna,17.14,27.13,,1,5.83,12.91,0,0.07,0
Patna,16.58,19.57,,0.44,1.74,23.05,0,0,0
Patna,19.71,24.84,,0.59,1.56,13.25,0,0.06,0
Patna,22.41,35.88,,1.38,5.3,14.47,0.01,0.15,0
Patna,17.15,24.85,,1.53,2.22,11.69,0,0.01,0
Patna,22.37,48.96,,1.99,17.51,26.55,0,0,0
Patna,17.95,49.64,,1.71,12.88,36.26,0,0,0
Patna,17.43,42.03,,1.34,5.53,8.02,,,
Patna,12.65,29.82,,1.12,7.12,6.87,,,
Patna,11.84,29.1,,1.13,6.31,7.35,,,
Patna,12.45,42.94,,2.1,8.39,17.44,74.8,42.39,42.03
Patna,11.31,45.97,,1.44,8.08,9.2,0.23,1.67,0.64
Patna,20.67,56.06,,3.04,18.69,15.72,0.34,1.72,0.88
Patna,9.67,16.86,,0.62,4.41,10.98,0.16,1.28,0.38
Patna,16.48,32.08,,0.92,7.98,13.38,0.24,1.62,0.63
Patna,18.11,52.79,,1.92,6.51,12.13,0.32,2.48,0.91
Patna,14.6,26.15,,0.53,2.79,9.49,0.27,1.98,0.72
Patna,22.39,51.99,,1.57,4.18,12.77,0.38,2.58,1.13
Patna,21.23,38.93,,1.75,7.87,9.97,0.33,2.15,0.91
Patna,14.58,25.8,,1.07,1.15,12.31,0.23,1.58,0.57
Patna,14.32,21.45,,0.74,0.92,12.19,0.23,1.62,0.55
Patna,14.73,27.87,,1.23,5.62,12.28,0.23,1.68,0.56
Patna,15.31,29.45,,1.32,5.31,11.95,0.27,1.85,0.7
Patna,10.86,24.26,,1.1,5.12,12.64,0.23,2.06,0.57
Patna,16.58,46.45,,2.52,12.11,13.04,0.34,2.03,0.93
Patna,12.16,34.78,,1.8,9.63,14.64,0.31,1.74,0.82
Patna,10.1,31.4,,1.35,5.97,12.53,0.3,1.96,0.79
Patna,10.16,35.06,,1.35,6.31,12.26,0.31,2.04,0.88
Patna,7.55,30.91,,3.91,17.68,9.96,0.26,1.77,0.78
Patna,8.74,23.55,,2.02,14.23,9.97,0.28,1.74,0.66
Patna,6.82,21.9,,2.1,14.94,9.52,0.24,1.68,0.57
Patna,19.81,34.55,,1.94,23.57,10.37,0.26,1.33,0.59
Patna,19.86,45.96,,2.53,9.61,14.5,0.29,1.88,0.73
Patna,18.81,27.11,,1.03,0.57,12.03,0.27,1.92,0.71
Patna,22.63,64.99,,2.18,16.13,12.46,0.35,2.34,1.09
Patna,13.9,38.27,,2.1,13.17,11.71,0.29,1.98,0.81
Patna,14.27,28.49,,2.09,0.97,12.37,0.25,1.83,0.63
Patna,11.5,25.23,,2.01,0.92,12.55,0.24,2,0.63
Patna,13.13,33.85,,2.25,1.13,12.67,0.29,2.32,0.81
Patna,11.94,29.48,,2.03,4.24,10.33,0.27,1.99,0.77
Patna,13.51,47.99,,3.01,4.43,7.8,0.28,1.97,0.83
Patna,16.57,52.36,,1.78,2.51,5.93,0.35,2.31,1.08
Patna,15.2,39.1,,1.69,10.42,5.78,0.31,2.09,0.98
Patna,14.1,32.97,,1.82,2.63,6.06,0.25,1.68,0.64
Patna,14.97,42.43,,1.96,3.64,6.05,0.25,1.85,0.64
Patna,12.07,28.02,,1.74,3.73,5.95,0.24,1.76,0.62
Patna,11.93,29.17,,1.75,3.64,5.86,0.22,1.76,0.62
Patna,12.34,30.52,,1.73,3.89,5.56,0.22,1.66,0.65
Patna,11.77,27.36,,1.68,3.61,5.79,0.21,1.53,0.57
